160	161
160	162
161	162
161	163
161	173
161	174
161	175
161	176
161	177
161	178
162	163
162	164
162	170
162	174
162	175
163	164
163	165
163	170
163	174
163	177
163	178
164	165
164	166
164	168
164	170
165	166
165	167
165	168
165	169
165	170
166	167
166	168
166	170
166	175
167	168
167	169
167	170
167	171
167	175
168	169
168	170
168	175
169	170
169	171
169	174
170	171
170	172
170	174
170	175
170	178
171	172
171	173
171	174
171	175
171	176
172	173
172	174
172	175
172	176
172	177
173	174
173	175
173	176
173	177
173	178
174	175
174	176
174	177
174	178
174	179
175	176
175	177
175	178
175	179
176	177
176	178
176	179
177	178
177	179
178	179
