28	29
28	30
28	49
28	52
28	53
28	54
29	30
29	31
29	52
29	53
29	54
29	55
30	31
30	32
30	53
30	54
30	55
30	56
31	32
31	33
31	48
31	53
31	54
31	55
31	56
31	57
32	33
32	34
32	54
32	55
32	56
32	57
32	58
33	34
33	35
33	36
33	41
33	44
33	45
33	48
33	55
33	56
33	57
33	58
34	35
34	36
34	37
34	41
34	56
34	57
34	58
35	36
35	37
35	38
35	39
35	40
35	41
35	42
35	58
36	37
36	38
36	39
36	40
36	41
36	42
36	45
36	55
36	56
36	57
36	58
36	59
37	38
37	39
37	41
37	42
37	58
37	59
37	60
38	39
38	40
38	41
38	42
38	43
39	40
39	41
39	42
39	43
39	44
40	41
40	42
40	43
40	44
40	45
41	42
41	43
41	44
41	45
41	46
42	43
42	44
42	45
42	46
42	47
43	44
43	45
43	46
43	47
43	48
44	45
44	46
44	47
44	48
44	49
44	55
45	46
45	47
45	48
45	49
45	50
45	55
46	47
46	48
46	49
46	50
46	51
47	48
47	49
47	50
47	51
47	52
47	53
48	49
48	50
48	51
48	52
48	53
48	54
48	55
49	50
49	51
49	52
49	53
49	54
49	55
50	51
50	52
50	53
51	52
51	53
52	53
52	54
53	54
53	55
54	55
54	56
55	56
55	57
56	57
56	58
57	58
57	59
58	59
58	60
59	60
59	61
60	61
60	62
61	62
