55	56
55	57
55	58
55	113
56	57
56	58
56	59
56	60
56	113
57	58
57	59
57	60
57	61
57	113
58	59
58	60
58	61
58	62
58	89
58	113
59	60
59	61
59	62
59	63
59	64
59	113
59	116
60	61
60	62
60	63
60	64
60	65
61	62
61	63
61	64
61	65
61	85
61	89
62	63
62	64
62	65
62	66
62	67
62	86
62	89
62	90
62	113
62	114
62	116
62	117
63	64
63	65
63	66
63	67
63	68
63	86
64	65
64	66
64	67
64	68
64	69
65	66
65	67
65	68
65	69
65	70
65	81
65	82
65	85
65	86
65	89
66	67
66	68
66	69
66	70
66	71
66	82
66	86
66	117
66	123
66	126
67	68
67	69
67	70
67	71
67	72
68	69
68	70
68	71
68	72
68	73
68	78
68	79
68	82
69	70
69	71
69	72
69	73
69	78
69	79
69	80
69	82
69	83
69	86
69	117
69	126
69	127
69	130
69	145
70	71
70	72
70	73
70	79
70	123
70	126
71	72
71	73
71	74
72	73
72	74
72	75
72	76
72	78
72	79
73	74
73	75
73	76
73	78
73	79
73	126
73	129
73	130
73	133
74	75
74	76
74	79
75	76
75	77
75	78
75	79
75	80
76	77
76	78
76	79
76	80
76	81
76	135
76	137
76	138
77	78
77	79
77	80
77	81
77	82
77	137
77	138
78	79
78	80
78	81
78	82
78	83
79	80
79	81
79	82
79	83
79	84
79	130
79	137
79	138
79	141
80	81
80	82
80	83
80	84
80	85
80	137
80	138
80	141
81	82
81	83
81	84
81	85
81	86
81	137
82	83
82	84
82	85
82	86
82	87
83	84
83	85
83	86
83	87
83	88
83	127
83	130
83	137
83	138
83	139
83	141
83	142
83	145
84	85
84	86
84	87
84	88
84	89
84	141
84	144
85	86
85	87
85	88
85	89
85	90
86	87
86	88
86	89
86	90
86	91
86	117
86	145
87	88
87	89
87	90
87	91
87	92
87	141
87	144
87	145
87	148
88	89
88	90
88	91
88	92
89	90
89	91
89	92
89	111
89	113
90	91
90	92
90	111
90	113
90	114
90	117
90	145
90	148
90	149
90	152
91	92
91	111
91	148
91	152
92	111
92	113
92	152
111	112
111	113
111	114
111	115
111	152
111	153
112	113
112	114
112	115
112	116
112	117
112	152
113	114
113	115
113	116
113	117
113	118
114	115
114	116
114	117
114	118
114	119
114	148
114	149
114	150
114	152
114	153
114	157
115	116
115	117
115	118
115	119
115	120
115	153
116	117
116	118
116	119
116	120
116	123
116	153
117	118
117	119
117	120
117	121
117	123
117	124
117	127
117	145
117	149
118	119
118	120
118	121
118	122
118	123
118	124
118	149
118	153
118	156
118	157
118	160
119	120
119	121
119	122
119	123
120	121
120	122
120	123
120	124
121	122
121	123
121	124
121	125
121	126
121	160
122	123
122	124
122	125
122	126
122	127
123	124
123	125
123	126
123	127
123	128
124	125
124	126
124	127
124	128
124	129
124	146
124	149
124	157
124	160
124	161
125	126
125	127
125	128
125	129
125	130
125	160
125	164
125	170
126	127
126	128
126	129
126	130
126	131
127	128
127	129
127	130
127	131
127	132
127	141
127	142
127	145
127	146
127	149
128	129
128	130
128	131
128	132
128	146
128	160
128	161
128	164
128	167
128	170
128	171
129	130
129	131
129	132
129	133
129	170
130	131
130	132
130	133
130	134
130	138
130	139
131	132
131	133
131	134
131	138
131	139
131	140
131	141
131	142
131	143
131	146
131	170
131	171
131	174
131	189
132	133
132	134
132	139
132	170
133	134
133	135
133	136
133	138
133	139
133	179
134	135
134	136
134	137
134	139
134	177
134	179
134	182
135	136
135	137
135	138
135	139
135	140
135	179
135	182
136	137
136	138
136	139
136	140
136	141
136	179
136	181
136	182
137	138
137	139
137	140
137	141
138	139
138	140
138	141
138	142
138	143
139	140
139	141
139	142
139	143
139	144
139	173
139	174
139	177
139	179
139	182
140	141
140	142
140	143
140	144
140	145
140	181
140	182
140	185
141	142
141	143
141	144
141	145
141	146
142	143
142	144
142	145
142	146
142	147
142	189
143	144
143	145
143	146
143	147
143	148
143	174
143	182
143	185
143	186
143	189
144	145
144	146
144	147
144	148
144	149
144	185
144	189
145	146
145	147
145	148
145	149
145	150
146	147
146	148
146	149
146	150
146	151
146	157
146	161
146	171
146	189
146	192
147	148
147	149
147	150
147	151
147	152
147	185
147	188
147	189
147	190
147	192
148	149
148	150
148	151
148	152
148	153
149	150
149	151
149	152
149	153
149	154
149	157
150	151
150	152
150	153
150	154
150	155
150	157
150	158
150	161
150	171
150	189
150	190
150	192
150	193
151	152
151	153
151	154
151	188
151	192
151	195
152	153
152	154
152	155
152	156
153	154
153	155
153	156
153	157
153	158
154	155
154	156
154	157
154	158
154	159
154	192
154	193
154	197
155	156
155	157
155	158
155	159
155	160
155	197
156	157
156	158
156	159
156	160
156	161
157	158
157	159
157	160
157	161
157	162
157	193
158	159
158	160
158	161
158	162
158	163
158	191
158	192
158	193
158	194
158	195
158	196
158	197
158	200
159	160
159	161
159	162
159	163
159	164
159	197
159	200
160	161
160	162
160	163
160	164
161	162
161	163
161	164
161	165
161	166
161	167
161	168
161	171
161	193
161	200
162	163
162	164
162	165
162	167
162	168
162	197
162	199
162	200
162	203
163	164
163	165
164	165
164	166
164	167
164	168
164	170
165	166
165	167
165	168
165	170
166	167
166	168
166	169
166	170
166	171
167	168
167	169
167	170
167	171
167	172
168	169
168	170
168	171
168	172
168	173
168	190
168	193
168	200
168	203
168	204
168	207
169	170
169	171
169	172
169	173
169	174
169	203
169	207
170	171
170	172
170	173
170	174
171	172
171	173
171	174
171	175
171	186
171	189
171	190
171	193
172	173
172	174
172	175
172	176
172	190
172	203
172	204
172	205
172	207
172	208
172	209
172	212
173	174
173	175
173	176
173	177
173	212
174	175
174	176
174	177
174	179
174	182
174	183
174	184
174	186
174	189
174	212
175	176
175	177
175	182
175	183
175	186
175	187
175	190
175	209
175	212
175	213
175	216
176	177
176	178
176	183
176	212
177	178
177	179
177	180
177	182
177	183
178	179
178	180
178	183
179	180
179	181
179	182
179	183
179	184
180	181
180	182
180	183
180	184
180	185
181	182
181	183
181	184
181	185
181	186
182	183
182	184
182	185
182	186
182	187
183	184
183	185
183	186
183	187
183	188
183	216
184	185
184	186
184	187
184	188
184	189
184	216
185	186
185	187
185	188
185	189
185	190
186	187
186	188
186	189
186	190
186	191
187	188
187	189
187	190
187	191
187	192
187	213
187	216
188	189
188	190
188	191
188	192
188	193
189	190
189	191
189	192
189	193
189	194
190	191
190	192
190	193
190	194
190	195
190	204
191	192
191	193
191	194
191	195
192	193
192	194
192	195
193	194
193	195
193	197
193	200
193	204
194	195
194	196
194	197
194	198
194	200
194	201
194	204
195	196
195	197
195	201
196	197
196	198
196	201
197	198
197	199
197	200
197	201
197	202
198	199
198	200
198	201
198	202
198	203
199	200
199	201
199	202
199	203
199	204
200	201
200	202
200	203
200	204
200	205
201	202
201	203
201	204
201	205
201	206
202	203
202	204
202	205
202	206
202	207
203	204
203	205
203	206
203	207
203	208
204	205
204	206
204	207
204	208
204	209
204	210
204	213
205	206
205	207
205	208
205	209
205	210
206	207
206	208
206	209
207	208
207	209
207	212
208	209
208	210
208	211
208	212
208	213
209	210
209	211
209	212
209	213
209	214
210	211
210	212
210	213
210	214
210	215
211	212
211	213
211	214
211	215
211	216
212	213
212	214
212	215
212	216
212	217
213	214
213	215
213	216
213	217
214	215
214	216
214	217
215	216
215	217
216	217
