349	344	23	4	0	339	8	0	0	23	4	0	9	0	0	0	44	4	0	0	334	8	0	0	8	0	0	9	0	0	0	20	0	0	0	23	4	0	5	0	0	0	4	0	0	0	9	0	0	0	44	4	0	0	329	8	0	0	8	0	0	9	0	0	0	20	0	0	0	8	0	0	5	0	0	0	4	0	0	0	9	0	0	0	20	0	0	0	23	4	0	1	0	0	0	2	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0	44	4	0	0	324	8	0	0	8	0	0	9	0	0	0	20	0	0	0	8	0	0	5	0	0	0	4	0	0	0	9	0	0	0	20	0	0	0	8	0	0	1	0	0	0	1	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0	20	0	0	0	23	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0	44	4	0	0
418	412	23	8	0	406	8	0	0	23	8	0	9	0	0	0	43	8	0	0	400	8	0	0	8	0	0	9	0	0	0	20	0	0	0	23	8	0	5	0	0	0	4	0	0	0	9	0	0	0	43	8	0	0	394	8	0	0	8	0	0	9	0	0	0	20	0	0	0	8	0	0	5	0	0	0	4	0	0	0	9	0	0	0	20	0	0	0	23	8	0	1	0	0	0	3	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0	43	8	0	0	388	8	0	0	8	0	0	9	0	0	0	20	0	0	0	8	0	0	5	0	0	0	4	0	0	0	9	0	0	0	20	0	0	0	8	0	0	1	0	0	0	1	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0	20	0	0	0	23	8	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	5	0	0	0	4	0	0	0	9	0	0	0	43	8	0	0
487	480	26	12	0	473	10	0	0	26	12	0	10	0	0	0	49	16	0	0	466	10	0	0	10	0	0	10	0	0	0	25	0	0	0	26	12	0	5	0	0	0	8	0	0	0	10	0	0	0	49	16	0	0	459	10	0	0	10	0	0	10	0	0	0	25	0	0	0	10	0	0	5	0	0	0	8	0	0	0	10	0	0	0	25	0	0	0	26	12	0	1	0	0	0	6	0	0	0	5	0	0	0	8	0	0	0	10	0	0	0	49	16	0	0	452	10	0	0	10	0	0	10	0	0	0	25	0	0	0	10	0	0	5	0	0	0	8	0	0	0	10	0	0	0	25	0	0	0	10	0	0	1	0	0	0	2	0	0	0	5	0	0	0	8	0	0	0	10	0	0	0	25	0	0	0	26	12	0	2	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	5	0	0	0	8	0	0	0	10	0	0	0	49	16	0	0
556	548	34	16	0	540	16	0	0	34	16	0	14	0	0	0	70	28	0	0	532	16	0	0	16	0	0	14	0	0	0	41	0	0	0	34	16	0	9	0	0	0	13	0	0	0	14	0	0	0	70	28	0	0	524	16	0	0	16	0	0	14	0	0	0	41	0	0	0	16	0	0	9	0	0	0	13	0	0	0	14	0	0	0	41	0	0	0	34	16	0	5	0	0	0	10	0	0	0	9	0	0	0	13	0	0	0	14	0	0	0	70	28	0	0	516	16	0	0	16	0	0	14	0	0	0	41	0	0	0	16	0	0	9	0	0	0	13	0	0	0	14	0	0	0	41	0	0	0	16	0	0	5	0	0	0	4	0	0	0	9	0	0	0	13	0	0	0	14	0	0	0	41	0	0	0	34	16	0	8	0	0	0	2	0	0	0	5	0	0	0	10	0	0	0	9	0	0	0	13	0	0	0	14	0	0	0	70	28	0	0
1061	1045	59	98	0	1029	20	69	0	59	98	0	25	93	0	0	123	241	0	0	1013	16	64	0	20	69	0	9	85	0	0	44	177	0	0	59	98	0	8	46	0	0	16	36	0	0	25	93	0	0	123	241	0	0	997	15	63	0	16	64	0	5	81	0	0	34	164	0	0	20	69	0	4	45	0	0	12	36	0	0	9	85	0	0	44	177	0	0	59	98	0	4	9	0	0	13	9	0	0	8	46	0	0	16	36	0	0	25	93	0	0	123	241	0	0	981	15	63	0	15	63	0	5	81	0	0	32	162	0	0	16	64	0	4	45	0	0	12	36	0	0	5	81	0	0	34	164	0	0	20	69	0	4	9	0	0	3	9	0	0	4	45	0	0	12	36	0	0	9	85	0	0	44	177	0	0	59	98	0	8	0	0	0	4	0	0	0	4	9	0	0	13	9	0	0	8	46	0	0	16	36	0	0	25	93	0	0	123	241	0	0
750	739	29	19	20	728	17	10	0	29	19	20	14	0	0	0	71	20	20	0	717	17	10	0	17	10	0	14	0	0	0	44	20	0	0	29	19	20	9	0	0	0	15	0	0	0	14	0	0	0	71	20	20	0	706	16	10	0	17	10	0	14	0	0	0	44	20	0	0	17	10	0	9	0	0	0	13	0	0	0	14	0	0	0	44	20	0	0	29	19	20	5	0	0	0	13	9	0	0	9	0	0	0	15	0	0	0	14	0	0	0	71	20	20	0	695	16	10	0	16	10	0	14	0	0	0	41	20	0	0	17	10	0	9	0	0	0	13	0	0	0	14	0	0	0	44	20	0	0	17	10	0	5	0	0	0	4	0	0	0	9	0	0	0	13	0	0	0	14	0	0	0	44	20	0	0	29	19	20	8	0	0	0	4	0	0	0	5	0	0	0	13	9	0	0	9	0	0	0	15	0	0	0	14	0	0	0	71	20	20	0
620	611	28	8	16	602	18	0	0	28	8	16	14	0	0	0	70	0	16	0	593	18	0	0	18	0	0	14	0	0	0	46	0	0	0	28	8	16	9	0	0	0	15	0	0	0	14	0	0	0	70	0	16	0	584	17	0	0	18	0	0	14	0	0	0	46	0	0	0	18	0	0	9	0	0	0	13	0	0	0	14	0	0	0	46	0	0	0	28	8	16	5	0	0	0	13	8	0	0	9	0	0	0	15	0	0	0	14	0	0	0	70	0	16	0	575	17	0	0	17	0	0	14	0	0	0	43	0	0	0	18	0	0	9	0	0	0	13	0	0	0	14	0	0	0	46	0	0	0	18	0	0	5	0	0	0	4	0	0	0	9	0	0	0	13	0	0	0	14	0	0	0	46	0	0	0	28	8	16	8	0	0	0	3	0	0	0	5	0	0	0	13	8	0	0	9	0	0	0	15	0	0	0	14	0	0	0	70	0	16	0
746	735	45	33	12	724	28	18	0	45	33	12	38	9	0	0	106	67	24	0	713	24	18	0	28	18	0	22	9	0	0	71	45	0	0	45	33	12	16	0	0	0	18	36	0	0	38	9	0	0	106	67	24	0	702	21	18	0	24	18	0	18	9	0	0	61	45	0	0	28	18	0	9	0	0	0	11	36	0	0	22	9	0	0	71	45	0	0	45	33	12	10	0	0	0	13	23	0	0	16	0	0	0	18	36	0	0	38	9	0	0	106	67	24	0	691	20	16	0	21	18	0	17	9	0	0	53	45	0	0	24	18	0	9	0	0	0	11	36	0	0	18	9	0	0	61	45	0	0	28	18	0	7	0	0	0	4	9	0	0	9	0	0	0	11	36	0	0	22	9	0	0	71	45	0	0	45	33	12	10	14	0	0	3	7	0	0	10	0	0	0	13	23	0	0	16	0	0	0	18	36	0	0	38	9	0	0	106	67	24	0
992	977	61	84	8	962	29	62	0	61	84	8	38	44	0	0	126	220	24	0	947	24	58	0	29	62	0	20	44	0	0	66	164	0	0	61	84	8	14	36	0	0	24	45	0	0	38	44	0	0	126	220	24	0	932	20	54	0	24	58	0	15	36	0	0	54	152	0	0	29	62	0	5	36	0	0	11	45	0	0	20	44	0	0	66	164	0	0	61	84	8	6	36	0	0	13	30	0	0	14	36	0	0	24	45	0	0	38	44	0	0	126	220	24	0	917	19	48	0	20	54	0	14	36	0	0	44	144	0	0	24	58	0	5	36	0	0	11	45	0	0	15	36	0	0	54	152	0	0	29	62	0	3	36	0	0	3	18	0	0	5	36	0	0	11	45	0	0	20	44	0	0	66	164	0	0	61	84	8	6	36	0	0	5	6	0	0	6	36	0	0	13	30	0	0	14	36	0	0	24	45	0	0	38	44	0	0	126	220	24	0
678	668	49	29	4	658	27	9	0	49	29	4	33	0	0	0	94	83	16	0	648	25	9	0	27	9	0	23	0	0	0	67	18	0	0	49	29	4	22	0	0	0	25	10	0	0	33	0	0	0	94	83	16	0	638	21	9	0	25	9	0	19	0	0	0	62	18	0	0	27	9	0	9	0	0	0	14	0	0	0	23	0	0	0	67	18	0	0	49	29	4	10	0	0	0	14	20	0	0	22	0	0	0	25	10	0	0	33	0	0	0	94	83	16	0	628	20	9	0	21	9	0	18	0	0	0	53	18	0	0	25	9	0	9	0	0	0	14	0	0	0	19	0	0	0	62	18	0	0	27	9	0	7	0	0	0	5	0	0	0	9	0	0	0	14	0	0	0	23	0	0	0	67	18	0	0	49	29	4	12	0	0	0	4	5	0	0	10	0	0	0	14	20	0	0	22	0	0	0	25	10	0	0	33	0	0	0	94	83	16	0
