177	174	17	2	0	171	13	2	0	17	2	0	10	0	0	0	45	8	0	0	168	13	2	0	13	2	0	10	0	0	0	35	8	0	0	17	2	0	1	0	0	0	3	0	0	0	10	0	0	0	45	8	0	0	165	13	2	0	13	2	0	10	0	0	0	35	8	0	0	13	2	0	1	0	0	0	2	0	0	0	10	0	0	0	35	8	0	0	17	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	10	0	0	0	45	8	0	0	162	13	2	0	13	2	0	10	0	0	0	35	8	0	0	13	2	0	1	0	0	0	2	0	0	0	10	0	0	0	35	8	0	0	13	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	10	0	0	0	35	8	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	10	0	0	0	45	8	0	0
505	495	50	37	0	485	30	31	0	50	37	0	36	18	0	0	99	96	0	0	475	30	31	0	30	31	0	36	18	0	0	76	84	0	0	50	37	0	5	0	0	0	11	0	0	0	36	18	0	0	99	96	0	0	465	30	31	0	30	31	0	36	18	0	0	76	84	0	0	30	31	0	5	0	0	0	8	0	0	0	36	18	0	0	76	84	0	0	50	37	0	0	0	0	0	0	0	0	0	5	0	0	0	11	0	0	0	36	18	0	0	99	96	0	0	455	30	31	0	30	31	0	36	18	0	0	76	84	0	0	30	31	0	5	0	0	0	8	0	0	0	36	18	0	0	76	84	0	0	30	31	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	36	18	0	0	76	84	0	0	50	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11	0	0	0	36	18	0	0	99	96	0	0
519	509	69	38	0	499	47	34	0	69	38	0	63	23	0	0	163	108	0	0	489	44	33	0	47	34	0	52	22	0	0	127	99	0	0	69	38	0	6	4	0	0	23	8	0	0	63	23	0	0	163	108	0	0	479	44	33	0	44	33	0	52	22	0	0	119	98	0	0	47	34	0	6	4	0	0	14	8	0	0	52	22	0	0	127	99	0	0	69	38	0	0	0	0	0	2	0	0	0	6	4	0	0	23	8	0	0	63	23	0	0	163	108	0	0	469	44	33	0	44	33	0	52	22	0	0	119	98	0	0	44	33	0	6	4	0	0	11	8	0	0	52	22	0	0	119	98	0	0	47	34	0	0	0	0	0	1	0	0	0	6	4	0	0	14	8	0	0	52	22	0	0	127	99	0	0	69	38	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	6	4	0	0	23	8	0	0	63	23	0	0	163	108	0	0
792	777	84	88	0	762	49	62	0	84	88	0	57	115	0	0	201	233	0	0	747	40	59	0	49	62	0	27	100	0	0	123	178	0	0	84	88	0	1	15	0	0	16	38	0	0	57	115	0	0	201	233	0	0	732	40	59	0	40	59	0	27	100	0	0	102	172	0	0	49	62	0	1	15	0	0	9	30	0	0	27	100	0	0	123	178	0	0	84	88	0	0	0	0	0	1	0	0	0	1	15	0	0	16	38	0	0	57	115	0	0	201	233	0	0	717	40	59	0	40	59	0	27	100	0	0	102	172	0	0	40	59	0	1	15	0	0	6	30	0	0	27	100	0	0	102	172	0	0	49	62	0	0	0	0	0	1	0	0	0	1	15	0	0	9	30	0	0	27	100	0	0	123	178	0	0	84	88	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	15	0	0	16	38	0	0	57	115	0	0	201	233	0	0
693	679	89	82	0	665	57	67	0	89	82	0	55	48	0	0	205	207	0	0	651	53	65	0	57	67	0	45	42	0	0	137	169	0	0	89	82	0	7	0	0	0	30	18	0	0	55	48	0	0	205	207	0	0	637	53	65	0	53	65	0	45	42	0	0	133	165	0	0	57	67	0	7	0	0	0	20	12	0	0	45	42	0	0	137	169	0	0	89	82	0	4	0	0	0	3	0	0	0	7	0	0	0	30	18	0	0	55	48	0	0	205	207	0	0	623	52	65	0	53	65	0	45	42	0	0	133	165	0	0	53	65	0	7	0	0	0	20	12	0	0	45	42	0	0	133	165	0	0	57	67	0	0	0	0	0	1	0	0	0	7	0	0	0	20	12	0	0	45	42	0	0	137	169	0	0	89	82	0	8	0	0	0	2	7	0	0	4	0	0	0	3	0	0	0	7	0	0	0	30	18	0	0	55	48	0	0	205	207	0	0
706	692	79	76	5	678	51	58	0	79	76	5	48	64	2	0	199	165	10	0	664	48	53	0	51	58	0	40	54	0	0	134	121	0	0	79	76	5	5	0	0	0	17	12	5	0	48	64	2	0	199	165	10	0	650	48	53	0	48	53	0	40	54	0	0	131	116	0	0	51	58	0	5	0	0	0	10	9	0	0	40	54	0	0	134	121	0	0	79	76	5	0	0	0	0	0	0	0	0	5	0	0	0	17	12	5	0	48	64	2	0	199	165	10	0	636	48	53	0	48	53	0	40	54	0	0	131	116	0	0	48	53	0	5	0	0	0	10	9	0	0	40	54	0	0	131	116	0	0	51	58	0	0	0	0	0	0	0	0	0	5	0	0	0	10	9	0	0	40	54	0	0	134	121	0	0	79	76	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	17	12	5	0	48	64	2	0	199	165	10	0
661	649	75	53	5	637	46	47	0	75	53	5	56	5	2	0	189	154	5	0	625	42	42	0	46	47	0	42	0	0	0	123	133	0	0	75	53	5	4	0	0	0	18	14	5	0	56	5	2	0	189	154	5	0	613	42	42	0	42	42	0	42	0	0	0	115	128	0	0	46	47	0	4	0	0	0	12	14	0	0	42	0	0	0	123	133	0	0	75	53	5	0	0	0	0	1	0	0	0	4	0	0	0	18	14	5	0	56	5	2	0	189	154	5	0	601	42	42	0	42	42	0	42	0	0	0	115	128	0	0	42	42	0	4	0	0	0	9	14	0	0	42	0	0	0	115	128	0	0	46	47	0	0	0	0	0	1	0	0	0	4	0	0	0	12	14	0	0	42	0	0	0	123	133	0	0	75	53	5	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	18	14	5	0	56	5	2	0	189	154	5	0
698	686	76	49	2	674	47	25	0	76	49	2	31	20	2	0	189	124	8	0	662	45	20	0	47	25	0	28	0	0	0	122	65	0	0	76	49	2	1	0	0	0	11	0	2	0	31	20	2	0	189	124	8	0	650	45	20	0	45	20	0	28	0	0	0	120	60	0	0	47	25	0	1	0	0	0	5	0	0	0	28	0	0	0	122	65	0	0	76	49	2	0	0	0	0	0	0	0	0	1	0	0	0	11	0	2	0	31	20	2	0	189	124	8	0	638	45	20	0	45	20	0	28	0	0	0	120	60	0	0	45	20	0	1	0	0	0	5	0	0	0	28	0	0	0	120	60	0	0	47	25	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	28	0	0	0	122	65	0	0	76	49	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	2	0	31	20	2	0	189	124	8	0
414	407	46	14	0	400	24	6	0	46	14	0	16	0	0	0	119	50	0	0	393	21	6	0	24	6	0	9	0	0	0	60	30	0	0	46	14	0	0	0	0	0	9	0	0	0	16	0	0	0	119	50	0	0	386	21	6	0	21	6	0	9	0	0	0	57	30	0	0	24	6	0	0	0	0	0	3	0	0	0	9	0	0	0	60	30	0	0	46	14	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16	0	0	0	119	50	0	0	379	21	6	0	21	6	0	9	0	0	0	57	30	0	0	21	6	0	0	0	0	0	3	0	0	0	9	0	0	0	57	30	0	0	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	60	30	0	0	46	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16	0	0	0	119	50	0	0
443	436	46	10	0	429	24	0	0	46	10	0	16	0	0	0	107	32	0	0	422	23	0	0	24	0	0	12	0	0	0	60	0	0	0	46	10	0	0	0	0	0	0	0	0	0	16	0	0	0	107	32	0	0	415	23	0	0	23	0	0	12	0	0	0	59	0	0	0	24	0	0	0	0	0	0	0	0	0	0	12	0	0	0	60	0	0	0	46	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	107	32	0	0	408	23	0	0	23	0	0	12	0	0	0	59	0	0	0	23	0	0	0	0	0	0	0	0	0	0	12	0	0	0	59	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	60	0	0	0	46	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	107	32	0	0
