68	69
68	70
68	72
68	95
68	96
68	97
68	99
69	70
69	71
69	72
69	96
69	97
70	71
70	72
70	96
70	97
71	72
71	73
71	96
71	97
71	98
72	73
72	74
72	96
72	97
72	98
72	99
72	101
73	74
73	75
73	97
73	98
73	99
73	100
73	101
74	75
74	76
74	97
74	98
74	99
74	100
74	101
75	76
75	77
75	88
75	92
75	98
75	99
75	100
75	101
75	102
76	77
76	78
76	99
76	100
76	101
76	102
77	78
77	79
77	80
77	85
77	88
77	92
77	100
77	102
78	79
78	80
78	102
79	80
79	81
79	82
79	84
79	85
80	81
80	82
80	83
80	84
80	85
80	86
80	89
81	82
81	83
81	85
81	86
82	83
82	84
82	85
82	86
82	87
83	84
83	85
83	86
83	87
83	88
84	85
84	86
84	87
84	88
84	89
85	86
85	87
85	88
85	89
85	90
85	100
86	87
86	88
86	89
86	90
86	91
87	88
87	89
87	90
87	91
87	92
88	89
88	90
88	91
88	92
88	93
88	100
89	90
89	91
89	92
89	93
89	94
89	100
90	91
90	92
90	93
90	94
90	95
91	92
91	93
91	94
91	95
92	93
92	94
92	95
92	96
92	98
92	99
92	100
93	94
93	95
93	96
93	98
94	95
94	96
95	96
95	97
95	98
95	99
96	97
96	98
97	98
97	99
98	99
98	100
99	100
99	101
99	102
100	101
100	102
101	102
