187	179	24	23	0	171	18	17	0	24	23	0	11	12	0	0	14	17	0	0	163	18	17	0	18	17	0	11	12	0	0	14	17	0	0	24	23	0	0	0	0	0	0	0	0	0	11	12	0	0	14	17	0	0	155	18	17	0	18	17	0	11	12	0	0	14	17	0	0	18	17	0	0	0	0	0	0	0	0	0	11	12	0	0	14	17	0	0	24	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	14	17	0	0	147	16	11	0	18	17	0	11	12	0	0	14	17	0	0	18	17	0	0	0	0	0	0	0	0	0	11	12	0	0	14	17	0	0	18	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	14	17	0	0	24	23	0	2	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	14	17	0	0
203	194	43	29	0	185	36	26	0	43	29	0	23	9	0	0	35	31	0	0	176	36	26	0	36	26	0	23	9	0	0	32	30	0	0	42	29	0	8	0	0	0	9	0	0	0	23	9	0	0	35	31	0	0	167	35	26	0	36	26	0	23	9	0	0	32	30	0	0	35	26	0	7	0	0	0	5	0	0	0	23	9	0	0	32	30	0	0	42	29	0	1	0	0	0	9	0	0	0	8	0	0	0	9	0	0	0	23	9	0	0	35	31	0	0	158	30	23	0	35	26	0	23	9	0	0	28	30	0	0	35	26	0	7	0	0	0	5	0	0	0	23	9	0	0	32	30	0	0	35	26	0	0	0	0	0	3	0	0	0	7	0	0	0	5	0	0	0	23	9	0	0	32	30	0	0	42	29	0	15	0	0	0	33	4	0	0	1	0	0	0	9	0	0	0	8	0	0	0	9	0	0	0	23	9	0	0	35	31	0	0
292	278	71	73	0	264	60	65	0	71	73	0	49	52	0	0	74	54	0	0	250	60	65	0	60	65	0	49	52	0	0	68	52	0	0	70	73	0	21	0	0	0	25	0	0	0	49	52	0	0	74	54	0	0	236	57	65	0	60	65	0	49	52	0	0	68	52	0	0	59	65	0	18	0	0	0	17	0	0	0	49	52	0	0	68	52	0	0	70	73	0	3	0	0	0	22	13	0	0	21	0	0	0	25	0	0	0	49	52	0	0	74	54	0	0	222	47	61	0	57	65	0	45	52	0	0	56	52	0	0	59	65	0	18	0	0	0	17	0	0	0	49	52	0	0	68	52	0	0	59	65	0	1	0	0	0	12	9	0	0	18	0	0	0	17	0	0	0	49	52	0	0	68	52	0	0	70	73	0	26	0	0	0	58	62	0	0	3	0	0	0	22	13	0	0	21	0	0	0	25	0	0	0	49	52	0	0	74	54	0	0
328	312	101	103	0	296	81	91	0	101	103	0	90	96	0	0	114	119	0	0	280	73	83	0	81	91	0	62	90	0	0	95	106	0	0	100	103	0	24	43	0	0	32	35	0	0	90	96	0	0	114	119	0	0	264	70	80	0	73	83	0	62	90	0	0	86	98	0	0	80	91	0	22	40	0	0	26	26	0	0	62	90	0	0	95	106	0	0	100	103	0	24	0	0	0	43	28	0	0	24	43	0	0	32	35	0	0	90	96	0	0	114	119	0	0	248	54	75	0	70	80	0	55	90	0	0	74	86	0	0	72	83	0	16	35	0	0	20	22	0	0	62	90	0	0	86	98	0	0	80	91	0	10	0	0	0	28	22	0	0	22	40	0	0	26	26	0	0	62	90	0	0	95	106	0	0	100	103	0	33	15	0	0	96	129	0	0	24	0	0	0	43	28	0	0	24	43	0	0	32	35	0	0	90	96	0	0	114	119	0	0
352	334	136	138	0	316	109	115	0	136	138	0	121	188	0	0	190	215	0	0	298	96	103	0	109	115	0	79	170	0	0	158	192	0	0	135	138	0	56	80	0	0	41	96	0	0	121	188	0	0	190	215	0	0	280	89	100	0	96	103	0	73	166	0	0	137	174	0	0	108	115	0	52	76	0	0	34	77	0	0	79	170	0	0	158	192	0	0	135	138	0	51	4	0	0	65	72	0	0	56	80	0	0	41	96	0	0	121	188	0	0	190	215	0	0	262	68	92	0	89	100	0	58	166	0	0	118	166	0	0	95	103	0	37	68	0	0	28	63	0	0	73	166	0	0	137	174	0	0	108	115	0	26	4	0	0	50	51	0	0	52	76	0	0	34	77	0	0	79	170	0	0	158	192	0	0	135	138	0	60	16	0	0	135	194	0	0	51	4	0	0	65	72	0	0	56	80	0	0	41	96	0	0	121	188	0	0	190	215	0	0
475	453	175	205	5	431	135	170	0	175	205	5	144	195	0	0	297	340	15	0	409	120	145	0	135	170	0	105	146	0	0	222	260	0	0	174	205	5	75	112	5	0	64	131	15	0	144	195	0	0	297	340	15	0	387	110	130	0	120	145	0	98	128	0	0	193	212	0	0	134	170	0	66	94	0	0	50	108	0	0	105	146	0	0	222	260	0	0	174	205	5	59	102	0	0	97	140	0	0	75	112	5	0	64	131	15	0	144	195	0	0	297	340	15	0	365	77	111	0	110	130	0	74	110	0	0	173	191	0	0	119	145	0	49	64	0	0	40	75	0	0	98	128	0	0	193	212	0	0	134	170	0	30	45	0	0	84	122	0	0	66	94	0	0	50	108	0	0	105	146	0	0	222	260	0	0	174	205	5	82	45	23	0	170	333	10	0	59	102	0	0	97	140	0	0	75	112	5	0	64	131	15	0	144	195	0	0	297	340	15	0
318	300	156	131	2	282	114	127	0	156	131	2	160	28	0	0	292	315	0	0	264	99	107	0	114	127	0	112	28	0	0	213	307	0	0	155	131	2	66	175	2	0	53	93	0	0	160	28	0	0	292	315	0	0	246	88	102	0	99	107	0	104	23	0	0	180	265	0	0	113	127	0	51	175	0	0	47	91	0	0	112	28	0	0	213	307	0	0	155	131	2	77	55	0	0	84	90	0	0	66	175	2	0	53	93	0	0	160	28	0	0	292	315	0	0	228	59	95	0	88	102	0	80	23	0	0	154	245	0	0	98	107	0	32	160	0	0	35	76	0	0	104	23	0	0	180	265	0	0	113	127	0	40	55	0	0	79	84	0	0	51	175	0	0	47	91	0	0	112	28	0	0	213	307	0	0	155	131	2	99	24	8	0	148	178	2	0	77	55	0	0	84	90	0	0	66	175	2	0	53	93	0	0	160	28	0	0	292	315	0	0
326	311	130	84	0	296	95	68	0	130	84	0	115	0	0	0	283	171	0	0	281	84	68	0	95	68	0	79	0	0	0	194	131	0	0	130	84	0	72	0	0	0	53	63	0	0	115	0	0	0	283	171	0	0	266	75	68	0	84	68	0	71	0	0	0	167	131	0	0	95	68	0	60	0	0	0	39	63	0	0	79	0	0	0	194	131	0	0	130	84	0	69	0	0	0	73	81	0	0	72	0	0	0	53	63	0	0	115	0	0	0	283	171	0	0	251	57	56	0	75	68	0	51	0	0	0	147	131	0	0	84	68	0	46	0	0	0	31	63	0	0	71	0	0	0	167	131	0	0	95	68	0	41	0	0	0	70	81	0	0	60	0	0	0	39	63	0	0	79	0	0	0	194	131	0	0	130	84	0	83	48	0	0	125	134	0	0	69	0	0	0	73	81	0	0	72	0	0	0	53	63	0	0	115	0	0	0	283	171	0	0
481	460	134	189	0	439	80	146	0	134	189	0	67	264	0	0	275	423	0	0	418	72	126	0	80	146	0	44	202	0	0	153	294	0	0	134	189	0	43	138	0	0	63	52	0	0	67	264	0	0	275	423	0	0	397	65	114	0	72	126	0	40	190	0	0	135	250	0	0	80	146	0	37	120	0	0	44	38	0	0	44	202	0	0	153	294	0	0	134	189	0	47	108	0	0	74	68	0	0	43	138	0	0	63	52	0	0	67	264	0	0	275	423	0	0	376	50	96	0	65	114	0	25	172	0	0	127	242	0	0	72	126	0	28	120	0	0	36	30	0	0	40	190	0	0	135	250	0	0	80	146	0	18	84	0	0	70	64	0	0	37	120	0	0	44	38	0	0	44	202	0	0	153	294	0	0	134	189	0	68	96	0	0	131	130	0	0	47	108	0	0	74	68	0	0	43	138	0	0	63	52	0	0	67	264	0	0	275	423	0	0
239	229	71	34	0	219	39	23	0	71	34	0	41	7	0	0	159	99	0	0	209	36	23	0	39	23	0	29	7	0	0	78	65	0	0	71	34	0	20	0	0	0	38	8	0	0	41	7	0	0	159	99	0	0	199	35	23	0	36	23	0	29	7	0	0	71	65	0	0	39	23	0	16	0	0	0	18	7	0	0	29	7	0	0	78	65	0	0	71	34	0	30	0	0	0	35	7	0	0	20	0	0	0	38	8	0	0	41	7	0	0	159	99	0	0	189	30	18	0	35	23	0	26	7	0	0	69	65	0	0	36	23	0	16	0	0	0	15	7	0	0	29	7	0	0	71	65	0	0	39	23	0	14	0	0	0	31	7	0	0	16	0	0	0	18	7	0	0	29	7	0	0	78	65	0	0	71	34	0	51	10	0	0	55	32	0	0	30	0	0	0	35	7	0	0	20	0	0	0	38	8	0	0	41	7	0	0	159	99	0	0
251	240	64	33	11	229	42	19	0	61	33	11	23	0	15	0	106	50	22	5	218	40	19	0	39	19	0	20	0	0	0	63	29	0	0	59	33	11	14	0	0	0	38	14	0	0	17	0	15	0	103	50	22	5	207	37	19	0	37	19	0	19	0	0	0	61	29	0	0	37	19	0	6	0	0	0	16	0	0	0	14	0	0	0	60	29	0	0	59	33	11	14	0	10	0	30	7	0	0	14	0	0	0	38	14	0	0	17	0	15	0	103	50	22	5	196	28	19	0	34	19	0	13	0	0	0	58	29	0	0	35	19	0	6	0	0	0	16	0	0	0	13	0	0	0	58	29	0	0	37	19	0	1	0	0	0	26	0	0	0	6	0	0	0	16	0	0	0	14	0	0	0	60	29	0	0	59	33	11	15	0	29	0	56	9	0	0	14	0	10	0	30	7	0	0	14	0	0	0	38	14	0	0	17	0	15	0	103	50	22	5
317	304	82	47	15	291	58	23	0	82	47	15	48	0	23	0	150	60	45	5	278	54	23	0	58	23	0	42	0	0	0	101	12	0	0	82	47	15	28	0	0	0	43	35	0	0	48	0	23	0	150	60	45	5	265	48	20	0	54	23	0	38	0	0	0	93	12	0	0	58	23	0	20	0	0	0	20	11	0	0	42	0	0	0	101	12	0	0	82	47	15	23	24	10	0	43	41	0	0	28	0	0	0	43	35	0	0	48	0	23	0	150	60	45	5	252	35	12	0	48	20	0	26	0	0	0	87	12	0	0	54	23	0	18	0	0	0	20	11	0	0	38	0	0	0	93	12	0	0	58	23	0	7	0	0	0	38	33	0	0	20	0	0	0	20	11	0	0	42	0	0	0	101	12	0	0	82	47	15	21	0	41	0	72	34	15	0	23	24	10	0	43	41	0	0	28	0	0	0	43	35	0	0	48	0	23	0	150	60	45	5
381	365	84	85	15	349	51	53	0	84	85	15	46	0	23	0	157	171	60	5	333	46	51	0	51	53	0	33	0	0	0	82	99	0	0	84	85	15	24	24	0	0	41	44	0	0	46	0	23	0	157	171	60	5	317	43	51	0	46	51	0	32	0	0	0	77	99	0	0	51	53	0	16	24	0	0	19	12	0	0	33	0	0	0	82	99	0	0	84	85	15	26	0	10	0	38	8	0	0	24	24	0	0	41	44	0	0	46	0	23	0	157	171	60	5	301	31	43	0	43	51	0	26	0	0	0	74	99	0	0	46	51	0	16	24	0	0	18	12	0	0	32	0	0	0	77	99	0	0	51	53	0	7	0	0	0	33	0	0	0	16	24	0	0	19	12	0	0	33	0	0	0	82	99	0	0	84	85	15	11	64	41	0	73	15	0	0	26	0	10	0	38	8	0	0	24	24	0	0	41	44	0	0	46	0	23	0	157	171	60	5
