181	177	19	5	0	173	17	4	0	19	5	0	5	2	0	0	11	4	0	0	169	17	4	0	17	4	0	5	2	0	0	11	4	0	0	19	5	0	0	0	0	0	0	0	0	0	5	2	0	0	11	4	0	0	165	17	4	0	17	4	0	5	2	0	0	11	4	0	0	17	4	0	0	0	0	0	0	0	0	0	5	2	0	0	11	4	0	0	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	11	4	0	0	161	17	4	0	17	4	0	5	2	0	0	11	4	0	0	17	4	0	0	0	0	0	0	0	0	0	5	2	0	0	11	4	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	11	4	0	0	19	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	11	4	0	0
462	452	50	38	0	442	46	36	0	50	38	0	25	14	0	0	48	22	0	0	432	46	36	0	46	36	0	25	14	0	0	48	21	0	0	50	38	0	3	0	0	0	0	0	0	0	25	14	0	0	48	22	0	0	422	46	36	0	46	36	0	25	14	0	0	48	21	0	0	46	36	0	3	0	0	0	0	0	0	0	25	14	0	0	48	21	0	0	50	38	0	5	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	25	14	0	0	48	22	0	0	412	46	36	0	46	36	0	25	14	0	0	48	21	0	0	46	36	0	3	0	0	0	0	0	0	0	25	14	0	0	48	21	0	0	46	36	0	5	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	25	14	0	0	48	21	0	0	50	38	0	4	0	0	0	5	0	0	0	5	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	25	14	0	0	48	22	0	0
484	474	72	32	0	464	67	32	0	72	32	0	57	0	0	0	78	12	0	0	454	67	32	0	67	32	0	57	0	0	0	75	12	0	0	72	32	0	10	0	0	0	7	0	0	0	57	0	0	0	78	12	0	0	444	67	32	0	67	32	0	57	0	0	0	75	12	0	0	67	32	0	10	0	0	0	2	0	0	0	57	0	0	0	75	12	0	0	72	32	0	8	0	0	0	8	0	0	0	10	0	0	0	7	0	0	0	57	0	0	0	78	12	0	0	434	65	32	0	67	32	0	57	0	0	0	75	12	0	0	67	32	0	10	0	0	0	2	0	0	0	57	0	0	0	75	12	0	0	67	32	0	5	0	0	0	4	0	0	0	10	0	0	0	2	0	0	0	57	0	0	0	75	12	0	0	72	32	0	14	0	0	0	12	4	0	0	8	0	0	0	8	0	0	0	10	0	0	0	7	0	0	0	57	0	0	0	78	12	0	0
700	684	117	100	0	668	103	82	0	117	100	0	85	130	0	0	142	92	0	0	652	103	80	0	103	82	0	85	120	0	0	136	84	0	0	117	100	0	19	16	0	0	13	0	0	0	85	130	0	0	142	92	0	0	636	102	80	0	103	80	0	85	120	0	0	136	84	0	0	103	82	0	19	16	0	0	6	0	0	0	85	120	0	0	136	84	0	0	117	100	0	21	0	0	0	21	3	0	0	19	16	0	0	13	0	0	0	85	130	0	0	142	92	0	0	620	97	76	0	102	80	0	82	120	0	0	132	84	0	0	103	80	0	19	16	0	0	6	0	0	0	85	120	0	0	136	84	0	0	103	82	0	18	0	0	0	17	0	0	0	19	16	0	0	6	0	0	0	85	120	0	0	136	84	0	0	117	100	0	21	12	0	0	14	13	0	0	21	0	0	0	21	3	0	0	19	16	0	0	13	0	0	0	85	130	0	0	142	92	0	0
796	778	149	137	0	760	129	109	0	149	137	0	114	212	0	0	203	142	0	0	742	124	104	0	129	109	0	106	192	0	0	187	123	0	0	149	137	0	34	44	0	0	15	24	0	0	114	212	0	0	203	142	0	0	724	121	102	0	124	104	0	101	192	0	0	172	122	0	0	129	109	0	31	44	0	0	11	10	0	0	106	192	0	0	187	123	0	0	149	137	0	41	4	0	0	23	13	0	0	34	44	0	0	15	24	0	0	114	212	0	0	203	142	0	0	706	114	92	0	121	102	0	95	184	0	0	160	114	0	0	124	104	0	23	44	0	0	7	8	0	0	101	192	0	0	172	122	0	0	129	109	0	35	0	0	0	20	5	0	0	31	44	0	0	11	10	0	0	106	192	0	0	187	123	0	0	149	137	0	27	16	0	0	23	24	0	0	41	4	0	0	23	13	0	0	34	44	0	0	15	24	0	0	114	212	0	0	203	142	0	0
893	872	178	195	5	851	149	175	0	178	195	5	145	193	0	0	290	280	0	0	830	143	166	0	149	175	0	134	177	0	0	238	260	0	0	178	195	5	38	91	0	0	20	27	0	0	145	193	0	0	290	280	0	0	809	137	156	0	143	166	0	129	165	0	0	222	252	0	0	149	175	0	29	85	0	0	15	21	0	0	134	177	0	0	238	260	0	0	178	195	5	38	66	2	0	30	68	5	0	38	91	0	0	20	27	0	0	145	193	0	0	290	280	0	0	788	124	144	0	137	156	0	122	153	0	0	207	236	0	0	143	166	0	21	85	0	0	11	19	0	0	129	165	0	0	222	252	0	0	149	175	0	30	66	0	0	24	62	0	0	29	85	0	0	15	21	0	0	134	177	0	0	238	260	0	0	178	195	5	42	0	20	0	34	13	15	0	38	66	2	0	30	68	5	0	38	91	0	0	20	27	0	0	145	193	0	0	290	280	0	0
990	969	211	186	2	948	172	155	0	211	186	2	180	201	0	0	381	273	4	0	927	164	129	0	172	155	0	155	153	0	0	289	201	0	0	211	186	2	45	82	0	0	39	46	6	0	180	201	0	0	381	273	4	0	906	160	111	0	164	129	0	152	116	0	0	272	139	0	0	172	155	0	40	51	0	0	33	38	0	0	155	153	0	0	289	201	0	0	211	186	2	63	83	2	0	34	20	2	0	45	82	0	0	39	46	6	0	180	201	0	0	381	273	4	0	885	144	95	0	160	111	0	144	94	0	0	259	98	0	0	164	129	0	35	15	0	0	29	30	0	0	152	116	0	0	272	139	0	0	172	155	0	46	45	0	0	30	16	0	0	40	51	0	0	33	38	0	0	155	153	0	0	289	201	0	0	211	186	2	93	30	8	0	55	49	4	0	63	83	2	0	34	20	2	0	45	82	0	0	39	46	6	0	180	201	0	0	381	273	4	0
744	727	167	118	0	710	137	108	0	167	118	0	160	12	0	0	344	165	0	0	693	128	108	0	137	108	0	135	12	0	0	270	137	0	0	167	118	0	43	0	0	0	30	16	0	0	160	12	0	0	344	165	0	0	676	124	101	0	128	108	0	130	12	0	0	248	137	0	0	137	108	0	41	0	0	0	26	15	0	0	135	12	0	0	270	137	0	0	167	118	0	55	58	0	0	31	18	0	0	43	0	0	0	30	16	0	0	160	12	0	0	344	165	0	0	659	112	92	0	124	101	0	123	8	0	0	233	130	0	0	128	108	0	31	0	0	0	24	15	0	0	130	12	0	0	248	137	0	0	137	108	0	38	50	0	0	23	18	0	0	41	0	0	0	26	15	0	0	135	12	0	0	270	137	0	0	167	118	0	86	25	0	0	51	29	0	0	55	58	0	0	31	18	0	0	43	0	0	0	30	16	0	0	160	12	0	0	344	165	0	0
722	707	146	89	0	692	115	73	0	146	89	0	125	12	0	0	291	138	0	0	677	105	70	0	115	73	0	102	0	0	0	215	98	0	0	146	89	0	37	0	0	0	33	36	0	0	125	12	0	0	291	138	0	0	662	101	66	0	105	70	0	95	0	0	0	187	95	0	0	115	73	0	34	0	0	0	30	36	0	0	102	0	0	0	215	98	0	0	146	89	0	59	28	0	0	22	32	0	0	37	0	0	0	33	36	0	0	125	12	0	0	291	138	0	0	647	90	50	0	101	66	0	90	0	0	0	172	88	0	0	105	70	0	22	0	0	0	25	36	0	0	95	0	0	0	187	95	0	0	115	73	0	39	12	0	0	18	32	0	0	34	0	0	0	30	36	0	0	102	0	0	0	215	98	0	0	146	89	0	73	48	0	0	44	35	0	0	59	28	0	0	22	32	0	0	37	0	0	0	33	36	0	0	125	12	0	0	291	138	0	0
876	858	159	137	0	840	114	106	0	159	137	0	108	113	0	0	310	323	0	0	822	105	90	0	114	106	0	86	71	0	0	192	236	0	0	159	137	0	28	64	0	0	40	55	0	0	108	113	0	0	310	323	0	0	804	102	76	0	105	90	0	80	61	0	0	172	195	0	0	114	106	0	21	49	0	0	31	47	0	0	86	71	0	0	192	236	0	0	159	137	0	54	85	0	0	25	18	0	0	28	64	0	0	40	55	0	0	108	113	0	0	310	323	0	0	786	92	58	0	102	76	0	77	40	0	0	163	169	0	0	105	90	0	13	37	0	0	27	41	0	0	80	61	0	0	172	195	0	0	114	106	0	33	37	0	0	17	13	0	0	21	49	0	0	31	47	0	0	86	71	0	0	192	236	0	0	159	137	0	76	57	0	0	45	40	0	0	54	85	0	0	25	18	0	0	28	64	0	0	40	55	0	0	108	113	0	0	310	323	0	0
