113	114
113	115
113	116
113	117
113	122
114	115
114	116
114	117
114	118
115	116
115	117
115	118
115	119
116	117
116	118
116	119
116	120
116	121
117	118
117	119
117	120
117	121
117	122
117	123
118	119
118	120
118	121
118	122
118	123
118	124
118	125
119	120
119	121
119	122
119	123
119	124
119	125
120	121
120	122
120	123
120	124
120	125
120	126
120	127
120	153
120	157
121	122
121	123
121	125
121	126
121	127
121	153
121	156
121	157
122	123
122	124
122	126
122	127
123	124
123	125
123	126
123	127
123	128
124	125
124	126
124	127
124	128
124	129
124	154
125	126
125	127
125	128
125	129
125	130
125	153
125	154
125	157
126	127
126	128
126	129
126	130
126	131
126	153
126	154
126	157
126	161
127	128
127	129
127	130
127	131
127	132
127	157
128	129
128	130
128	131
128	132
128	133
128	154
128	158
128	215
128	217
129	130
129	131
129	132
129	133
129	134
129	153
129	154
129	155
129	157
129	158
129	161
129	215
130	131
130	132
130	133
130	134
130	135
130	157
130	158
130	161
130	215
131	132
131	133
131	134
131	135
131	136
131	137
131	215
132	133
132	134
132	135
132	136
132	137
132	138
132	213
132	215
133	134
133	135
133	136
133	137
133	138
133	139
133	145
133	157
133	158
133	159
133	161
133	162
133	163
133	165
133	167
133	213
133	215
134	135
134	136
134	137
134	138
134	139
134	140
134	161
134	165
135	136
135	137
135	138
135	139
136	137
136	138
137	138
137	139
137	145
137	212
137	213
137	214
137	215
138	139
138	140
138	143
139	140
139	141
139	143
139	145
139	162
139	165
139	167
139	213
140	141
140	142
140	143
140	165
140	167
141	142
141	143
141	165
141	166
141	167
142	143
142	144
142	165
142	166
142	167
142	168
142	212
143	144
143	145
143	165
143	166
143	167
143	168
143	169
143	212
143	213
144	145
144	146
144	167
144	168
144	169
144	170
144	206
144	207
144	210
144	211
144	212
144	213
144	214
145	146
145	147
145	158
145	162
145	167
145	168
145	169
145	170
145	171
145	211
145	212
145	213
145	214
145	215
146	147
146	148
146	158
146	168
146	169
146	170
146	171
146	172
146	191
146	203
146	211
146	213
146	214
146	215
146	216
147	148
147	149
147	150
147	154
147	155
147	156
147	158
147	159
147	169
147	170
147	171
147	172
147	173
147	187
147	213
147	214
147	215
147	216
147	217
148	149
148	150
148	151
148	155
148	170
148	171
148	172
148	173
148	214
148	215
148	216
148	217
149	150
149	151
149	152
149	153
149	154
149	155
149	156
149	172
149	173
149	193
149	217
150	151
150	152
150	154
150	155
150	156
150	157
150	170
150	171
150	172
150	173
150	182
150	185
150	187
150	217
151	152
151	153
151	155
151	156
151	172
151	173
151	178
151	179
151	181
151	182
151	187
152	153
152	154
152	155
152	156
152	157
152	182
153	154
153	155
153	156
153	157
153	158
154	155
154	156
154	157
154	158
154	159
154	215
154	217
155	156
155	157
155	158
155	159
155	160
155	187
155	215
155	217
156	157
156	158
156	159
156	160
156	161
156	181
156	182
156	185
156	187
157	158
157	159
157	160
157	161
157	162
158	159
158	160
158	161
158	162
158	163
158	169
158	187
158	215
158	217
159	160
159	161
159	162
159	163
159	164
159	169
159	186
159	187
160	161
160	162
160	163
160	164
160	165
160	169
160	181
160	185
160	187
161	162
161	163
161	164
161	165
161	166
161	167
162	163
162	164
162	165
162	166
162	167
162	168
162	169
163	164
163	165
163	166
163	167
163	168
163	169
163	185
163	186
163	187
163	188
164	165
164	166
164	167
165	166
165	167
166	167
166	168
167	168
167	169
167	188
168	169
168	170
168	188
168	189
168	205
168	206
168	207
168	208
169	170
169	171
169	186
169	187
169	188
169	189
169	190
170	171
170	172
170	187
170	188
170	189
170	190
170	191
170	203
170	206
170	207
170	211
171	172
171	173
171	179
171	182
171	187
171	189
171	190
171	191
171	192
172	173
172	174
172	179
172	182
172	187
172	189
172	190
172	191
172	192
172	193
173	174
173	175
173	178
173	179
173	182
173	191
173	192
173	193
173	194
174	175
174	176
174	178
174	179
174	191
174	192
174	193
174	194
175	176
175	177
175	178
175	179
175	180
175	192
175	193
175	194
176	177
176	178
176	179
176	180
176	181
176	192
176	195
177	178
177	179
177	180
177	181
177	182
177	184
178	179
178	180
178	181
178	182
178	183
178	190
179	180
179	181
179	182
179	183
179	184
179	190
179	191
179	192
179	193
180	181
180	182
180	183
180	184
180	185
181	182
181	183
181	184
181	185
181	186
181	187
182	183
182	184
182	185
182	186
182	187
182	188
182	189
182	190
182	191
183	184
183	185
183	186
183	187
183	188
183	189
183	190
183	191
184	185
184	186
184	187
185	186
185	187
186	187
186	188
186	189
187	188
187	189
187	190
188	189
188	190
189	190
189	191
189	206
190	191
190	192
190	206
191	192
191	193
191	194
191	196
191	199
191	202
191	203
191	206
191	211
192	193
192	194
192	195
192	196
193	194
193	195
193	196
193	199
194	195
194	196
195	196
195	197
196	197
196	198
196	199
196	202
197	198
197	199
197	201
198	199
198	200
198	201
198	202
198	203
199	200
199	201
199	202
199	203
199	204
200	201
200	202
200	203
200	204
200	205
201	202
201	203
201	204
201	205
201	206
202	203
202	204
202	205
202	206
202	207
202	211
203	204
203	205
203	206
203	207
203	208
203	211
204	205
204	206
204	207
204	208
204	209
204	211
205	206
205	207
205	208
205	211
206	207
206	208
206	211
207	208
207	209
207	210
207	211
208	209
208	210
209	210
209	211
210	211
210	212
211	212
211	213
211	214
212	213
212	214
213	214
213	215
214	215
214	216
214	217
215	216
215	217
216	217
